frame,captured_ns,processed_ns,shift_x,shift_y,quality,command_x,command_y,dropped_frames
26961,111351357783000,111351358458416,-2.98632,-3.98069,12.5932,86.0089,52.9878,14027
26963,111351358287333,111351358983541,-2.98632,-3.98069,12.5932,78.3322,88.5434,14028
26965,111351358786500,111351359508208,-1.99151,-3.9807,12.5918,86.0089,52.9878,14029
26967,111351359285541,111351360040583,-1.99151,-3.9807,12.5918,78.3322,88.5434,14031
26969,111351359788541,111351360568166,-1.99151,-3.9807,12.5918,86.0089,52.9878,14032
26972,111351360532458,111351361107958,-0.996093,-2.98458,12.5922,91.3637,77.5848,14033
26974,111351361033875,111351361637958,-0.996093,-2.98458,12.5922,86.0089,52.9878,14034
26976,111351361530375,111351362166958,-0.996093,-2.98458,12.5922,91.3637,77.5848,14035
26978,111351362034583,111351362702041,-0.996093,-2.98458,12.5922,86.0089,52.9878,14036
26980,111351362524166,111351363234791,-8.55243e-06,-2.98458,12.5917,91.3637,77.5848,14037
26982,111351363024250,111351363775916,-8.55243e-06,-2.98458,12.5917,86.0089,52.9878,14039
26984,111351363525583,111351364331291,-8.55243e-06,-2.98458,12.5917,91.3637,77.5848,14040
26987,111351364292916,111351364870666,0.996732,-1.98895,12.5937,96.7186,102.182,14041
26989,111351364783083,111351365405791,0.996732,-1.98895,12.5937,91.3637,77.5848,14042
26991,111351365277166,111351365934541,0.996732,-1.98895,12.5937,96.7186,102.182,14043
26993,111351365781125,111351366469791,1.99402,-1.98896,12.5943,104.395,66.6261,14044
26995,111351366282750,111351366993291,1.99402,-1.98896,12.5943,96.7186,102.182,14045
26997,111351366790375,111351367547416,1.99402,-1.98896,12.5943,104.395,66.6261,14047
26999,111351367284166,111351368087083,1.99402,-1.98896,12.5943,96.7186,102.182,14048
27002,111351368034833,111351368616625,2.99151,-1.98899,12.5955,104.2,71.6825,14049
27004,111351368536500,111351369145625,2.99151,-1.98899,12.5955,97.0714,93.0398,14050
27006,111351369034791,111351369681458,2.99149,-0.994022,12.5981,102.426,117.637,14051
27008,111351369535500,111351370213208,2.99149,-0.994022,12.5981,97.0714,93.0398,14052
27010,111351370035125,111351370736875,3.98892,-0.994044,12.5999,102.426,117.637,14053
27012,111351370536166,111351371262666,3.98892,-0.994044,12.5999,97.0714,93.0398,14054
27014,111351371035958,111351371794333,3.98892,-0.994044,12.5999,102.426,117.637,14056
27016,111351371534291,111351372355958,3.98892,-0.994044,12.5999,97.0714,93.0398,14057
27019,111351372285916,111351372895208,4.98596,-0.994056,12.6024,102.426,117.637,14058
27021,111351372779666,111351373437250,4.98596,-0.994056,12.6024,96.9746,95.5491,14059
27023,111351373278250,111351373975500,4.98596,-0.994056,12.6024,102.766,108.841,14060
27025,111351373783791,111351374498500,4.98596,-0.994056,12.6024,96.8075,99.8767,14061
27027,111351374285708,111351375030083,5.98241,-0.99408,12.6054,102.964,103.713,14062
27029,111351374785208,111351375562333,5.98241,-0.99408,12.6054,96.7457,101.479,14064
27032,111351375538666,111351376088416,5.98241,-0.99408,12.6054,103.119,99.6904,14065
27034,111351376038250,111351376617166,5.9824,-0.000130126,12.6085,95.4424,130,14066
27036,111351376533791,111351377146083,5.9824,-0.000130126,12.6085,103.119,94.4444,14067
27038,111351377034166,111351377700291,6.97824,-0.000165713,12.612,108.474,119.041,14068
27040,111351377528625,111351378228083,6.97824,-0.000165713,12.612,103.119,94.4444,14069
27042,111351378034166,111351378748416,6.97824,-0.000165713,12.612,108.474,119.041,14070
27044,111351378537833,111351379278625,6.97824,-0.000165713,12.612,103.119,94.4444,14071
27046,111351379034708,111351379823875,6.97824,-0.000165713,12.612,108.474,119.041,14073
27049,111351379783458,111351380356375,6.97824,-0.000165713,12.612,103.027,96.8328,14074
27051,111351380284875,111351380910291,6.97824,-0.000165713,12.612,108.776,111.201,14075
27053,111351380778375,111351381443958,6.97824,-0.000165713,12.612,105.458,100.152,14076
27055,111351381276916,111351381971833,7.97352,-0.000165539,12.616,111.578,104.945,14077
27057,111351381790000,111351382497666,7.97352,-0.000165539,12.616,105.344,103.119,14078
27059,111351382287708,111351383028625,7.97352,-0.000165539,12.616,111.657,102.89,14079
27061,111351382784958,111351383557583,7.97352,-0.000165539,12.616,105.287,104.594,14081
27064,111351383534333,111351384070000,7.97352,-0.000165539,12.616,111.715,101.397,14082
27066,111351384026416,111351384570833,7.97352,-0.000165539,12.616,105.262,105.23,14083
27068,111351384527541,111351385072541,7.97352,-0.000165539,12.616,111.733,100.931,14084
27070,111351385028291,111351385581583,7.97352,-0.000165539,12.616,106.483,104.526,14085
27072,111351385524750,111351386092000,7.97352,-0.000165539,12.616,112.045,100.438,14086
27074,111351386028416,111351386603041,7.97352,-0.000165539,12.616,109.847,101.865,14087
27076,111351386530625,111351387115791,7.97352,-0.000165539,12.616,113.205,99.3423,14088
27078,111351387030583,111351387621833,7.97352,-0.000165539,12.616,112.58,99.6512,14089
27080,111351387528000,111351388151583,7.97352,-0.000165539,12.616,114.815,97.9272,14090
27082,111351388030625,111351388703791,7.97352,-0.000165539,12.616,114.998,97.6622,14091
27084,111351388532458,111351389243125,7.97352,-0.000165539,12.616,116.651,96.3519,14092
27086,111351389037708,111351389760375,7.97352,-0.000165539,12.616,117.251,95.79,14093
27088,111351389527166,111351390298041,7.97352,-0.000165539,12.616,118.607,94.6907,14095
27091,111351390279625,111351390837958,7.97352,-0.000165539,12.616,119.455,93.9528,14096
27093,111351390782625,111351391376250,7.97352,-0.000165539,12.616,120.631,92.9815,14097
27095,111351391278375,111351391910375,7.97352,-0.000165539,12.616,121.572,92.1777,14098
27097,111351391778583,111351392439750,6.97824,-0.000165713,12.612,115.055,97.6664,14099
27099,111351392277583,111351392969166,6.97824,-0.000165713,12.612,121.571,92.1802,14100
27101,111351392782875,111351393494625,6.97824,-0.000165713,12.612,115.055,97.6642,14101
27103,111351393287791,111351394023250,6.97826,-0.994104,12.6089,122.732,62.1086,14102
27105,111351393786250,111351394551791,6.97826,-0.994104,12.6089,115.055,97.6642,14104
27108,111351394534958,111351395091583,6.97826,-0.994104,12.6089,122.732,62.1086,14105
27110,111351395038000,111351395626416,6.97826,-0.994104,12.6089,115.055,97.6642,14106
27112,111351395533750,111351396155916,5.98241,-0.99408,12.6054,109.701,73.0673,14107
27114,111351396034291,111351396686416,5.98241,-0.99408,12.6054,115.055,97.6642,14108
27116,111351396533791,111351397222625,5.98241,-0.99408,12.6054,109.701,73.0673,14109
27118,111351397035583,111351397767833,5.98241,-0.99408,12.6054,115.164,94.8407,14110
27120,111351397537583,111351398313291,5.98241,-0.99408,12.6054,109.442,79.7658,14112
27123,111351398283250,111351398854458,4.98596,-0.994056,12.6024,102.482,96.7495,14113
27125,111351398786083,111351399388666,4.98596,-0.994056,12.6024,109.356,82.0053,14114
27127,111351399282916,111351399922958,4.98596,-0.994056,12.6024,102.622,93.1186,14115
27129,111351399782833,111351400452875,4.98595,-1.98903,12.5998,110.299,57.563,14116
27131,111351400281416,111351400979000,4.98595,-1.98903,12.5998,102.622,93.1186,14117
27133,111351400783416,111351401496125,3.98892,-1.98898,12.5974,97.2676,68.5217,14118
27135,111351401279791,111351402032083,3.98892,-1.98898,12.5974,102.622,93.1186,14119
27137,111351401779250,111351402562958,3.98892,-1.98898,12.5974,97.2676,68.5217,14121
27140,111351402533541,111351403113583,2.99151,-1.98899,12.5955,89.5909,104.077,14122
27142,111351403035708,111351403656083,2.99151,-1.98899,12.5955,97.2676,68.5217,14123
27144,111351403533708,111351404199208,2.99151,-1.98899,12.5955,89.7086,101.028,14124
27146,111351404028041,111351404709500,2.99151,-1.98899,12.5955,97.0552,74.0239,14125
27148,111351404533000,111351405219916,1.994,-2.98458,12.5923,91.7003,49.4269,14126
27150,111351405029541,111351405731625,1.994,-2.98458,12.5923,97.0552,74.0239,14127
27152,111351405532500,111351406254541,1.994,-2.98458,12.5923,91.7003,49.4269,14128
27154,111351406025833,111351406793458,1.994,-2.98458,12.5923,97.0552,74.0239,14130
27156,111351406532458,111351407334416,0.996721,-2.98458,12.5917,91.7003,49.4269,14131
27159,111351407287625,111351407867000,0.996721,-2.98458,12.5917,97.0552,74.0239,14132
27161,111351407777166,111351408404083,0.996721,-2.98458,12.5917,91.7003,49.4269,14133
27163,111351408268250,111351408936250,-8.55243e-06,-2.98458,12.5917,84.2148,80.031,14134
27165,111351408770083,111351409474583,-1.79486e-05,-3.9807,12.5903,91.8914,44.4754,14135
27167,111351409272041,111351410000416,-1.79486e-05,-3.9807,12.5903,84.2148,80.031,14136
27169,111351409779041,111351410535208,-1.79486e-05,-3.9807,12.5903,91.8914,44.4754,14137
27171,111351410286583,111351411064083,-0.996091,-3.98069,12.5908,84.2148,80.031,14139
27174,111351411038625,111351411590166,-0.996091,-3.98069,12.5908,91.8914,44.4754,14140
27176,111351411537208,111351412118916,-0.996091,-3.98069,12.5908,84.2148,80.031,14141
27178,111351412033708,111351412648000,-1.99151,-3.9807,12.5918,78.8599,55.434,14142
27180,111351412534583,111351413177750,-1.99151,-3.9807,12.5918,84.3411,76.7596,14143
27182,111351413034833,111351413715083,-1.99149,-4.97719,12.591,78.9862,52.1626,14144
27184,111351413535208,111351414264833,-1.99149,-4.97719,12.591,84.3411,76.7596,14145
27186,111351414032125,111351414803041,-2.9863,-4.97718,12.5924,78.9862,52.1626,14147
27189,111351414781666,111351415368125,-2.9863,-4.97718,12.5924,84.3411,76.7596,14148
27191,111351415283125,111351415916208,-2.9863,-4.97718,12.5924,78.9862,52.1626,14149
27193,111351415778541,111351416447250,-2.9863,-4.97718,12.5924,84.3411,76.7596,14150
27195,111351416281208,111351416976708,-3.98071,-4.97714,12.5941,78.9862,52.1626,14151
27197,111351416782416,111351417553708,-3.9807,-5.97405,12.5939,86.6628,16.607,14153
27200,111351417535875,111351418092208,-3.9807,-5.97405,12.5939,78.9862,52.1626,14154
27202,111351418034041,111351418621625,-4.97496,-5.97403,12.5959,73.6314,27.5656,14155
27204,111351418534166,111351419151458,-4.97496,-5.97403,12.5959,78.9862,52.1626,14156
27206,111351419039125,111351419684500,-4.97496,-5.97403,12.5959,73.6314,27.5656,14157
27208,111351419535041,111351420216958,-4.97496,-5.97403,12.5959,78.9862,52.1626,14158
27210,111351420034291,111351420739625,-4.97496,-5.97403,12.5959,73.6314,27.5656,14159
27212,111351420536458,111351421275208,-5.9694,-6.97081,12.5985,68.2765,2.9686,14160
27214,111351421035708,111351421816583,-5.9694,-6.97081,12.5985,73.6314,27.5656,14162
27217,111351421784041,111351422367458,-5.9694,-6.97081,12.5985,68.2765,2.9686,14163
27219,111351422285291,111351422918291,-5.9694,-6.97081,12.5985,73.6314,27.5656,14164
27221,111351422779708,111351423482208,-5.9694,-6.97081,12.5985,68.2765,2.9686,14165
27223,111351423280708,111351424004333,-6.96427,-6.97081,12.6011,60.5999,38.5242,14166
27225,111351423777041,111351424511291,-6.96427,-6.97081,12.6011,68.2765,2.9686,14167
27227,111351424278291,111351425022625,-6.96427,-6.97081,12.6011,60.9205,30.2173,14168
27229,111351424777000,111351425533375,-6.96424,-7.9674,12.6019,68.5971,-5.33827,14170
27231,111351425275000,111351426046166,-6.96424,-7.9674,12.6019,60.9205,30.2173,14171
27234,111351426027791,111351426544291,-6.96424,-7.9674,12.6019,68.5971,-5.33827,14172
27236,111351426527833,111351427055000,-6.96424,-7.9674,12.6019,60.9205,30.2173,14173
27238,111351427026416,111351427581166,-6.96424,-7.9674,12.6019,66.3686,-3.46423,14174
27240,111351427539166,111351428089416,-7.9598,-7.96738,12.6049,58.692,32.0914,14175
27242,111351428029208,111351428597250,-7.9598,-7.96738,12.6049,66.3686,-3.46423,14176
27244,111351428530333,111351429095708,-7.9598,-7.96738,12.6049,58.9028,26.6289,14177
27246,111351429026416,111351429594208,-7.9598,-7.96738,12.6049,66.4201,-4.79846,14178
27248,111351429526125,111351430127500,-7.95977,-8.96367,12.6063,61.0652,-20,14179
27250,111351430030166,111351430630541,-7.95977,-8.96367,12.6063,66.4201,4.59699,14180
27252,111351430529000,111351431131958,-7.95977,-8.96367,12.6063,61.0652,-20,14181
27254,111351431027666,111351431633000,-7.95977,-8.96367,12.6063,66.4201,4.59699,14182
27256,111351431526083,111351432141500,-7.95977,-8.96367,12.6063,61.1062,-20,14183
27258,111351432026541,111351432639416,-7.95977,-8.96367,12.6063,62.8083,7.66869,14184
27260,111351432526416,111351433141458,-7.95977,-8.96367,12.6063,60.1332,-19.1818,14185
27262,111351433027250,111351433646833,-7.95977,-8.96367,12.6063,60.0897,6.25278,14186
27264,111351433526083,111351434148875,-7.95977,-8.96367,12.6063,58.6963,-19.7763,14187
27266,111351434029750,111351434652208,-7.95977,-8.96367,12.6063,58.271,-8.90078,14188
27268,111351434528541,111351435152875,-7.95977,-8.96367,12.6063,57.1519,-20,14189
27270,111351435026041,111351435654291,-7.95977,-8.96367,12.6063,56.5311,-16.5739,14190
27272,111351435526041,111351436156000,-7.95977,-8.96367,12.6063,55.5524,-20,14191
27274,111351436028708,111351436657250,-7.95971,-9.95963,12.6081,55.9539,-20,14192
27276,111351436527833,111351437158833,-7.95971,-9.95963,12.6081,53.5563,11.1164,14193
27278,111351437027333,111351437660208,-7.95971,-9.95963,12.6081,53.8231,-18.2081,14194
27280,111351437527458,111351438160958,-6.96416,-9.95974,12.6051,59.1779,6.38889,14195
27282,111351438027416,111351438667083,-6.96416,-9.95974,12.6051,53.8231,-18.2081,14196
27284,111351438529083,111351439187583,-6.96416,-9.95974,12.6051,59.1779,6.38889,14197
27286,111351439035000,111351439700750,-6.96416,-9.95974,12.6051,53.8231,-18.2081,14198
27288,111351439530333,111351440200250,-6.96416,-9.95974,12.6051,59.31,2.96716,14199
27290,111351440027333,111351440726250,-6.96416,-9.95974,12.6051,53.9314,-20,14200
27292,111351440536250,111351441238500,-6.96416,-9.95974,12.6051,60.0323,-14.7307,14201
27294,111351441030000,111351441750666,-6.96416,-9.95974,12.6051,54.2134,-20,14202
27296,111351441527541,111351442259708,-5.9693,-9.95981,12.6025,60.6267,-20,14203
27298,111351442024708,111351442782458,-5.9693,-9.95981,12.6025,54.5821,-20,14205
27300,111351442529583,111351443310083,-5.9693,-9.95981,12.6025,61.1575,-20,14206
27303,111351443281458,111351443826833,-5.9693,-9.95981,12.6025,54.9765,-20,14207
27305,111351443778041,111351444330750,-5.9693,-9.95981,12.6025,61.6491,-20,14208
27307,111351444280333,111351444831958,-4.97489,-9.95988,12.6001,68.4502,-20,14209
27309,111351444782541,111351445332916,-4.97489,-9.95988,12.6001,62.1269,-19.5066,14210
27311,111351445278458,111351445834208,-4.97489,-9.95988,12.6001,68.9018,-20,14211
27313,111351445778208,111351446354083,-4.97489,-9.95988,12.6001,62.5973,-19.9928,14212
27315,111351446280708,111351446856166,-4.97489,-9.95988,12.6001,69.3586,-20,14213
27317,111351446778833,111351447400333,-3.98065,-9.95993,12.5981,76.096,-20,14214
27319,111351447280583,111351447901541,-3.98065,-9.95993,12.5981,69.8184,-20,14215
27321,111351447782250,111351448426500,-3.98065,-9.95993,12.5981,76.5605,-20,14216
27323,111351448280416,111351448936583,-3.98065,-9.95993,12.5981,70.2795,-20,14217
27325,111351448777666,111351449459791,-2.98628,-9.95995,12.5964,77.0243,-20,14218
27327,111351449277708,111351449983541,-2.98628,-9.95995,12.5964,70.7414,-20,14219
27329,111351449779000,111351450530708,-2.98628,-9.95995,12.5964,77.4872,-20,14220
27331,111351450275666,111351451048833,-2.98628,-9.95995,12.5964,71.2036,-20,14222
27334,111351451029958,111351451551416,-1.99147,-9.95997,12.595,77.9503,-20,14223
27336,111351451527291,111351452064208,-1.99147,-9.95997,12.595,71.666,-20,14224
27338,111351452031333,111351452590000,-1.99147,-9.95997,12.595,78.4129,-20,14225
27340,111351452527458,111351453092666,-1.99147,-9.95997,12.595,72.1284,-20,14226
27342,111351453027208,111351453596000,-0.996112,-9.95996,12.594,78.8753,-20,14227
27344,111351453528250,111351454111458,-0.996094,-8.96394,12.5921,71.1986,15.5556,14228
27346,111351454031500,111351454610083,-0.996094,-8.96394,12.5921,78.8753,-20,14229
27348,111351454518666,111351455129375,-5.55124e-05,-8.96394,12.5916,84.2301,4.59699,14230
27350,111351455023083,111351455642875,-5.55124e-05,-8.96394,12.5916,78.8753,-20,14231
27352,111351455522458,111351456143416,-5.55124e-05,-8.96394,12.5916,84.2301,4.59699,14232
27354,111351456021250,111351456680291,-5.55124e-05,-8.96394,12.5916,78.8753,-20,14233
27356,111351456531708,111351457192541,0.996678,-8.96392,12.5916,84.2301,4.59699,14234
27358,111351457026166,111351457700041,0.996678,-8.96392,12.5916,78.8753,-20,14235
27360,111351457528916,111351458198458,0.996678,-8.96392,12.5916,84.6819,-7.10663,14236
27362,111351458028416,111351458706583,0.996678,-8.96392,12.5916,79.0326,-20,14237
27364,111351458529666,111351459216208,1.99395,-8.96391,12.5921,85.2844,-18.64,14238
27366,111351459025833,111351459746041,1.99395,-8.96391,12.5921,79.3164,-20,14239
27368,111351459527208,111351460257500,1.99395,-8.96391,12.5921,85.7968,-20,14240
27370,111351460026583,111351460782791,1.99395,-7.96756,12.5908,78.1201,15.5556,14241
27372,111351460523583,111351461293333,2.99144,-7.96753,12.592,85.7968,-20,14243
27375,111351461279500,111351461820041,2.99144,-7.96753,12.592,78.1201,15.5556,14244
27377,111351461781041,111351462329791,2.99144,-7.96753,12.592,85.7968,-20,14245
27379,111351462280666,111351462849375,3.98883,-7.96752,12.5939,91.1516,4.59699,14246
27381,111351462779375,111351463370416,3.98883,-7.96752,12.5939,85.7968,-20,14247
27383,111351463280291,111351463893416,3.98883,-7.96752,12.5939,91.1516,4.59699,14248
27385,111351463782000,111351464431333,3.98883,-7.96752,12.5939,85.7968,-20,14249
27387,111351464277458,111351464950375,4.98587,-7.96751,12.5963,91.735,-10.5159,14250
27389,111351464784083,111351465469375,4.98587,-7.96751,12.5963,85.9489,-20,14251
27391,111351465276291,111351465998458,4.98588,-6.97084,12.5955,91.3038,4.59699,14252
27393,111351465779291,111351466514625,4.98588,-6.97084,12.5955,85.9489,-20,14253
27395,111351466281208,111351467039458,4.98588,-6.97084,12.5955,91.3038,4.59699,14255
27397,111351466781458,111351467562916,5.98234,-6.97084,12.5985,98.9804,-20,14256
27400,111351467532833,111351468088916,5.98234,-6.97084,12.5985,91.3038,15.5556,14257
27402,111351468031416,111351468590208,5.98234,-6.97084,12.5985,98.9804,-20,14258
27404,111351468531083,111351469090916,5.98234,-6.97084,12.5985,91.3038,15.5556,14259
